,id,count,tracking,binary_tracker,prediction
22501,downloads.aap.org,1,0.0,0,1.0
22542,t.bung.ie,1,0.0,0,1.0
22560,cst.innogames.de,3,1.0,1,0.0
22607,player.tavoos.net,2,0.0,0,1.0
22681,propsid.b-cdn.net,2,0.0,0,1.0
22701,cmp.teamblue.services,2,0.0,0,1.0
22723,51cb0d16-45c4-1eb6-4f48-2d3b573061d0.rum-reflector.ngenix.net,1,0.0,0,1.0
22762,pvx.freenet-mobilfunk.de,1,0.0,0,1.0
22782,api.aws.parking.godaddy.com,4,1.0,1,0.0
22814,cdn.dimml.io,6,1.0,1,0.0
22825,static.zucks.net.zimg.jp,2,1.0,1,0.0
22887,www.pages04.net,1,0.0,0,1.0
22896,iowadepartment.nanorep.co,4,0.0,0,1.0
22901,privacyportal-cdn.onetrust.com,4,0.0,0,1.0
22956,a-prebid.vidoomy.com,3,0.0,0,1.0
23020,callousbrake.com,1,1.0,1,0.0
23127,sy.v.liveperson.net,6,0.0,0,1.0
23139,api.at.getsocial.io,1,0.0,0,1.0
23143,cybertronads.com,2,1.0,1,0.0
23307,pahter.tech,1,0.0,0,1.0
23331,vice-prod.sdiapi.com,3,0.0,0,1.0
23392,static-ssl.mediav.com,2,1.0,1,0.0
23534,cdn.eksiup.com,1,1.0,1,0.0
23605,engine.laweekly.com,1,1.0,1,0.0
23658,collect.chaordicsystems.com,2,0.0,0,1.0
23662,front.shoptarget.com.br,1,1.0,1,0.0
23692,gsght.com,1,0.0,0,1.0
23727,api.connecto.io,5,0.0,0,1.0
23745,rsz.sk,1,0.0,0,1.0
23759,s.grv.media,1,0.0,0,1.0
23809,keypush.net,1,1.0,1,0.0
23810,trkad.network,1,1.0,1,0.0
24209,b.frstre.com,3,0.0,0,1.0
24231,splitter.lendingtree.com,1,0.0,0,1.0
24256,d3srxf9cr7mh5q.cloudfront.net,1,0.0,0,1.0
24288,ensighten.staticcache.org,1,1.0,1,0.0
24323,biltag.bilsyndication.com,1,1.0,1,0.0
24590,d3gaa7hzm4yu8j.cloudfront.net,1,0.0,0,1.0
24619,api.keen.io,2,1.0,1,0.0
24719,api.idio.co,2,1.0,1,0.0
24858,ni.secure.force.com,14,0.0,0,1.0
24889,i.bcprm.com,2,1.0,1,0.0
24897,api.flickr.com,1,0.0,0,1.0
24911,vision.fn-pz.com,4,1.0,1,0.0
25070,s.ec-concier.com,1,1.0,1,0.0
25083,new-adtest.pages.dev,1,0.0,0,1.0
